OrderNumber,OrderLineItem,DateKey,OrderDate,StockDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity,ProductPrice,ProductCost,Revenue,TotalCost,Profit
SO50578,1,20160525,2016-05-25,2003-04-22,379,18126,10,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50579,1,20160525,2016-05-25,2003-02-13,387,17834,7,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50584,1,20160525,2016-05-25,2003-04-06,358,15585,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50583,1,20160525,2016-05-25,2003-04-11,354,15725,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50580,1,20160525,2016-05-25,2003-04-01,379,24305,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50591,1,20160526,2016-05-26,2003-05-06,360,11425,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50593,1,20160526,2016-05-26,2003-03-22,352,15266,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50587,1,20160526,2016-05-26,2003-03-07,360,27262,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50585,1,20160526,2016-05-26,2003-04-10,352,27452,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50589,1,20160526,2016-05-26,2003-03-18,358,27276,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50592,1,20160526,2016-05-26,2003-02-01,332,27560,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50586,1,20160526,2016-05-26,2003-04-20,369,17898,8,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50588,1,20160526,2016-05-26,2003-04-12,362,27274,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50594,1,20160526,2016-05-26,2003-04-06,360,15601,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50590,1,20160526,2016-05-26,2003-04-19,354,27287,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50598,1,20160527,2016-05-27,2003-02-19,354,27271,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50603,1,20160527,2016-05-27,2003-01-30,360,15576,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50604,1,20160527,2016-05-27,2003-02-27,373,24282,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50599,1,20160527,2016-05-27,2003-02-23,342,20923,8,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50596,1,20160527,2016-05-27,2003-05-10,362,27416,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50602,1,20160527,2016-05-27,2003-04-16,362,15719,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50601,1,20160527,2016-05-27,2003-03-25,354,12742,8,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50595,1,20160527,2016-05-27,2003-03-12,371,17928,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50597,1,20160527,2016-05-27,2003-02-26,362,21629,6,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50600,1,20160527,2016-05-27,2003-02-02,326,19458,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50605,1,20160528,2016-05-28,2003-04-24,354,27450,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50606,1,20160528,2016-05-28,2003-03-23,354,27294,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50614,1,20160528,2016-05-28,2003-04-24,342,27469,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50610,1,20160528,2016-05-28,2003-03-09,338,15941,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50615,1,20160528,2016-05-28,2003-03-20,373,24304,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50607,1,20160528,2016-05-28,2003-02-14,326,20979,8,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50613,1,20160528,2016-05-28,2003-02-24,360,15596,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50612,1,20160528,2016-05-28,2003-03-11,358,15590,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50609,1,20160528,2016-05-28,2003-03-31,320,15886,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50616,1,20160528,2016-05-28,2003-02-01,369,24366,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50611,1,20160528,2016-05-28,2003-02-18,362,15220,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50608,1,20160528,2016-05-28,2003-05-05,373,26279,6,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50618,1,20160529,2016-05-29,2003-05-12,360,27431,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50620,1,20160529,2016-05-29,2003-05-04,356,27281,5,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50621,1,20160529,2016-05-29,2003-04-02,340,19474,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50619,1,20160529,2016-05-29,2003-04-09,354,27277,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50623,1,20160529,2016-05-29,2003-02-25,320,27545,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50624,1,20160529,2016-05-29,2003-04-06,371,24281,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50625,1,20160529,2016-05-29,2003-03-18,369,24367,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50622,1,20160529,2016-05-29,2003-03-28,342,27536,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50638,1,20160530,2016-05-30,2003-03-28,371,24283,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50633,1,20160530,2016-05-30,2003-02-26,387,14420,1,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50632,1,20160530,2016-05-30,2003-02-14,332,15908,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50636,1,20160530,2016-05-30,2003-04-25,354,15589,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50630,1,20160530,2016-05-30,2003-02-08,383,19289,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50629,1,20160530,2016-05-30,2003-05-11,377,16426,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50627,1,20160530,2016-05-30,2003-02-13,370,18627,10,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50631,1,20160530,2016-05-30,2003-03-23,383,19511,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50637,1,20160530,2016-05-30,2003-04-05,328,27356,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50639,1,20160530,2016-05-30,2003-04-25,369,24303,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50626,1,20160530,2016-05-30,2003-02-18,373,18620,10,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50628,1,20160530,2016-05-30,2003-02-05,368,17902,8,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50640,1,20160530,2016-05-30,2003-04-08,369,24307,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50635,1,20160530,2016-05-30,2003-01-30,356,15586,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50634,1,20160530,2016-05-30,2003-05-02,362,15218,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50652,1,20160531,2016-05-31,2003-04-18,326,15903,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50644,1,20160531,2016-05-31,2003-02-27,362,27275,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50649,1,20160531,2016-05-31,2003-02-17,371,13938,4,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50656,1,20160531,2016-05-31,2003-03-04,336,27362,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50651,1,20160531,2016-05-31,2003-02-19,334,15888,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50657,1,20160531,2016-05-31,2003-04-22,369,24378,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50641,1,20160531,2016-05-31,2003-03-10,354,27455,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50645,1,20160531,2016-05-31,2003-04-01,387,19288,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50650,1,20160531,2016-05-31,2003-04-23,358,12747,8,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50655,1,20160531,2016-05-31,2003-04-03,358,15582,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50653,1,20160531,2016-05-31,2003-04-22,334,27550,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50643,1,20160531,2016-05-31,2003-02-21,352,27427,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50646,1,20160531,2016-05-31,2003-05-01,383,19298,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50647,1,20160531,2016-05-31,2003-05-08,338,20945,8,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50654,1,20160531,2016-05-31,2003-03-31,389,25214,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50648,1,20160531,2016-05-31,2003-02-04,369,13917,4,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50766,1,20160601,2016-06-01,2003-05-02,369,13977,1,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50774,1,20160601,2016-06-01,2003-04-27,330,27487,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50769,1,20160601,2016-06-01,2003-04-01,368,24484,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50761,1,20160601,2016-06-01,2003-02-14,387,19321,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50760,1,20160601,2016-06-01,2003-04-03,354,27549,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50772,1,20160601,2016-06-01,2003-02-11,369,24476,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50765,1,20160601,2016-06-01,2003-02-15,338,21669,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50767,1,20160601,2016-06-01,2003-02-04,389,14486,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50773,1,20160601,2016-06-01,2003-05-07,330,19903,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50768,1,20160601,2016-06-01,2003-05-16,360,16176,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50762,1,20160601,2016-06-01,2003-04-01,377,17963,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50763,1,20160601,2016-06-01,2003-03-06,373,16513,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50770,1,20160601,2016-06-01,2003-05-14,379,24465,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50764,1,20160601,2016-06-01,2003-04-08,336,21534,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50771,1,20160601,2016-06-01,2003-05-14,370,24468,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50787,1,20160602,2016-06-02,2003-04-20,358,15800,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50783,1,20160602,2016-06-02,2003-05-08,358,11588,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50785,1,20160602,2016-06-02,2003-03-21,356,15785,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50781,1,20160602,2016-06-02,2003-03-23,360,13561,10,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50786,1,20160602,2016-06-02,2003-02-07,356,15797,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50777,1,20160602,2016-06-02,2003-04-28,354,11439,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50775,1,20160602,2016-06-02,2003-04-15,358,27553,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50784,1,20160602,2016-06-02,2003-02-27,383,14498,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50782,1,20160602,2016-06-02,2003-05-03,360,11587,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50780,1,20160602,2016-06-02,2003-03-02,320,19945,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50776,1,20160602,2016-06-02,2003-04-13,381,19940,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50779,1,20160602,2016-06-02,2003-04-02,334,21508,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50778,1,20160602,2016-06-02,2003-02-26,356,11578,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50792,1,20160603,2016-06-03,2003-02-19,322,15972,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50788,1,20160603,2016-06-03,2003-04-09,354,27575,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50795,1,20160603,2016-06-03,2003-05-15,324,27489,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50789,1,20160603,2016-06-03,2003-05-02,352,13553,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50790,1,20160603,2016-06-03,2003-02-25,320,21509,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50796,1,20160603,2016-06-03,2003-03-18,342,27490,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50791,1,20160603,2016-06-03,2003-03-17,340,15969,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50794,1,20160603,2016-06-03,2003-03-23,328,27488,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50804,1,20160604,2016-06-04,2003-03-20,379,24466,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50802,1,20160604,2016-06-04,2003-02-24,385,14494,1,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50797,1,20160604,2016-06-04,2003-02-27,373,17964,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50800,1,20160604,2016-06-04,2003-04-02,362,11590,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50805,1,20160604,2016-06-04,2003-02-11,385,14471,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50799,1,20160604,2016-06-04,2003-04-12,328,21016,8,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50801,1,20160604,2016-06-04,2003-03-15,334,15989,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50798,1,20160604,2016-06-04,2003-03-26,387,17900,7,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50811,1,20160605,2016-06-05,2003-05-05,336,27493,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50808,1,20160605,2016-06-05,2003-05-05,352,11546,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50813,1,20160605,2016-06-05,2003-04-20,360,13255,8,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50812,1,20160605,2016-06-05,2003-04-26,324,27498,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50807,1,20160605,2016-06-05,2003-04-16,360,11433,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50806,1,20160605,2016-06-05,2003-03-29,368,17980,8,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50810,1,20160605,2016-06-05,2003-05-20,324,27483,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50824,1,20160606,2016-06-06,2003-04-08,340,27499,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50819,1,20160606,2016-06-06,2003-05-03,354,15792,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50822,1,20160606,2016-06-06,2003-02-08,358,16031,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50815,1,20160606,2016-06-06,2003-05-17,354,21658,6,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50821,1,20160606,2016-06-06,2003-03-12,356,16025,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50814,1,20160606,2016-06-06,2003-04-19,356,27547,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50820,1,20160606,2016-06-06,2003-02-17,360,15808,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50823,1,20160606,2016-06-06,2003-02-12,373,24601,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50816,1,20160606,2016-06-06,2003-05-14,387,17944,7,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50817,1,20160606,2016-06-06,2003-03-23,379,17989,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50818,1,20160606,2016-06-06,2003-05-14,377,18019,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50830,1,20160607,2016-06-07,2003-03-31,332,27613,6,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50831,1,20160607,2016-06-07,2003-04-19,324,15961,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50833,1,20160607,2016-06-07,2003-05-20,354,15754,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50834,1,20160607,2016-06-07,2003-04-03,369,24598,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50828,1,20160607,2016-06-07,2003-03-25,358,13551,10,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50827,1,20160607,2016-06-07,2003-03-20,389,19917,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50832,1,20160607,2016-06-07,2003-02-28,381,14477,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50825,1,20160607,2016-06-07,2003-03-01,352,27570,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50835,1,20160607,2016-06-07,2003-03-24,373,24474,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50829,1,20160607,2016-06-07,2003-02-20,342,21540,10,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50826,1,20160607,2016-06-07,2003-05-16,379,16476,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50837,1,20160608,2016-06-08,2003-04-04,352,27537,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50844,1,20160608,2016-06-08,2003-03-11,326,19503,7,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50849,1,20160608,2016-06-08,2003-05-07,358,16026,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50846,1,20160608,2016-06-08,2003-02-22,368,13979,1,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50848,1,20160608,2016-06-08,2003-04-13,334,15986,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50842,1,20160608,2016-06-08,2003-05-15,356,11479,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50840,1,20160608,2016-06-08,2003-04-28,371,16436,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50851,1,20160608,2016-06-08,2003-04-30,369,24596,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50838,1,20160608,2016-06-08,2003-05-21,352,27573,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50836,1,20160608,2016-06-08,2003-02-24,358,27535,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50850,1,20160608,2016-06-08,2003-03-05,360,16155,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50839,1,20160608,2016-06-08,2003-04-22,389,19918,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50847,1,20160608,2016-06-08,2003-03-03,324,15953,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50841,1,20160608,2016-06-08,2003-03-28,379,19032,10,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50845,1,20160608,2016-06-08,2003-05-18,375,13947,1,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50852,1,20160608,2016-06-08,2003-02-16,362,15831,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50843,1,20160608,2016-06-08,2003-02-13,362,12852,8,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50854,1,20160609,2016-06-09,2003-05-11,358,27551,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50855,1,20160609,2016-06-09,2003-02-27,358,27558,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50859,1,20160609,2016-06-09,2003-02-27,368,24502,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50853,1,20160609,2016-06-09,2003-02-19,356,27542,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50856,1,20160609,2016-06-09,2003-03-12,381,17949,7,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50858,1,20160609,2016-06-09,2003-04-29,356,16163,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50869,1,20160610,2016-06-10,2003-03-15,381,25225,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50871,1,20160610,2016-06-10,2003-02-25,352,16027,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50861,1,20160610,2016-06-10,2003-04-16,356,27534,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50865,1,20160610,2016-06-10,2003-02-15,362,11582,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50866,1,20160610,2016-06-10,2003-05-14,332,15991,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50864,1,20160610,2016-06-10,2003-04-02,356,13411,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50873,1,20160610,2016-06-10,2003-04-02,377,24463,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50872,1,20160610,2016-06-10,2003-04-12,379,24597,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50870,1,20160610,2016-06-10,2003-03-02,352,15764,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50868,1,20160610,2016-06-10,2003-02-15,383,14473,4,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50860,1,20160610,2016-06-10,2003-04-15,352,27504,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50862,1,20160610,2016-06-10,2003-05-01,356,27541,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50863,1,20160610,2016-06-10,2003-03-04,356,27552,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50867,1,20160610,2016-06-10,2003-03-09,342,15964,4,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50879,1,20160611,2016-06-11,2003-03-31,356,15752,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50877,1,20160611,2016-06-11,2003-04-24,352,12863,8,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50882,1,20160611,2016-06-11,2003-02-20,342,27473,9,1,699.0982,413.1463,699.0982,413.1463,285.9519
SO50874,1,20160611,2016-06-11,2003-04-03,368,16570,7,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50881,1,20160611,2016-06-11,2003-05-12,368,24480,9,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50878,1,20160611,2016-06-11,2003-04-28,358,15733,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50875,1,20160611,2016-06-11,2003-04-01,362,12829,8,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50876,1,20160611,2016-06-11,2003-04-29,356,12827,8,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50880,1,20160611,2016-06-11,2003-04-08,379,24467,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50883,1,20160611,2016-06-11,2003-04-25,375,18045,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50890,1,20160612,2016-06-12,2003-03-24,368,13984,4,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50889,1,20160612,2016-06-12,2003-04-30,352,11572,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50886,1,20160612,2016-06-12,2003-05-23,370,19048,10,1,2443.35,1518.7864,2443.35,1518.7864,924.5636
SO50893,1,20160612,2016-06-12,2003-03-01,352,16028,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50894,1,20160612,2016-06-12,2003-04-28,358,16160,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50887,1,20160612,2016-06-12,2003-04-20,375,16596,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO50885,1,20160612,2016-06-12,2003-03-27,354,27572,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO50884,1,20160612,2016-06-12,2003-04-06,362,27543,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO50888,1,20160612,2016-06-12,2003-03-06,381,19916,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO50891,1,20160612,2016-06-12,2003-03-01,338,15976,1,1,699.0982,413.1463,699.0982,413.1463,285.9519
